Time_ms,INST_RET,ASE_SPEC,VFP_SPEC,STALL_BACKEND,MISD,ASE_Ratio,VFP_Ratio,Stall_Ratio,Temp_C,Kernel_Freq_MHz,Actual_Freq_MHz,Throttle_Bits
2940,108694794,72463530,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2950,108703314,72469230,1,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
2960,108743358,72495842,1,0,0.667,0.667,0.000,0.000,70.6,1800,1816,0
2970,108706974,72471769,0,0,0.667,0.667,0.000,0.000,70.6,1800,1816,0
2980,108749274,72499486,1,0,0.667,0.667,0.000,0.000,70.1,1800,1816,0
2990,108689406,72460082,1,0,0.667,0.667,0.000,0.000,70.1,1800,1816,0
3000,108730338,72487249,0,0,0.667,0.667,0.000,0.000,70.1,1800,1816,0
3010,108670500,72447507,2,0,0.667,0.667,0.000,0.000,70.1,1800,1818,0
3020,143047782,95366108,1,0,0.667,0.667,0.000,0.000,70.6,1800,2393,0
3030,108324450,72216605,1,0,0.667,0.667,0.000,0.000,70.6,1800,1816,0
3040,108327000,72218468,1,0,0.667,0.667,0.000,0.000,70.6,1800,1816,0
3050,108700710,72467390,1,0,0.667,0.667,0.000,0.000,70.6,1800,1816,0
3060,108312464,72200385,1,0,0.667,0.667,0.000,0.000,70.6,1800,1816,0
3070,108734478,72489946,1,0,0.667,0.667,0.000,0.000,70.6,1800,1816,0
3080,108670608,72447476,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
3090,108711051,72474308,1,0,0.667,0.667,0.000,0.000,69.1,1800,1816,0
3100,108686733,72458207,0,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
3110,108719934,72480323,0,0,0.667,0.667,0.000,0.000,69.6,1800,1816,0
3120,108701226,72467897,0,0,0.667,0.667,0.000,0.000,71.1,1800,1816,0
3130,108735825,72490773,0,0,0.667,0.667,0.000,0.000,71.1,1800,1816,0
